doc_id,date,source_media,sentences,sentences_en,lsd_fr,lsd_fr_bin,lsd_en,lsd_en_bin,manual,manual_bin,llama323b_en_fr_run1,llama323b_en_fr_run2,llama323b_en_fr_run3,llama323b_en_fr_mean,llama323b_fr_fr_run1,llama323b_fr_fr_run2,llama323b_fr_fr_run3,llama323b_fr_fr_mean,llama323b_en_en_run1,llama323b_en_en_run2,llama323b_en_en_run3,llama323b_en_en_mean,qwq32b_en_fr_run1,qwq32b_en_fr_run2,qwq32b_en_fr_run3,qwq32b_en_fr_mean,qwq32b_fr_fr_run1,qwq32b_fr_fr_run2,qwq32b_fr_fr_run3,qwq32b_fr_fr_mean,qwq32b_en_en_run1,qwq32b_en_en_run2,qwq32b_en_en_run3,qwq32b_en_en_mean,deepseekr1_en_fr_run1,deepseekr1_en_fr_run2,deepseekr1_en_fr_run3,deepseekr1_en_fr_mean,deepseekr1_fr_fr_run1,deepseekr1_fr_fr_run2,deepseekr1_fr_fr_run3,deepseekr1_fr_fr_mean,deepseekr1_en_en_run1,deepseekr1_en_en_run2,deepseekr1_en_en_run3,deepseekr1_en_en_mean,llama3370b_en_fr_run1,llama3370b_en_fr_run2,llama3370b_en_fr_run3,llama3370b_en_fr_mean,llama3370b_fr_fr_run1,llama3370b_fr_fr_run2,llama3370b_fr_fr_run3,llama3370b_fr_fr_mean,llama3370b_en_en_run1,llama3370b_en_en_run2,llama3370b_en_en_run3,llama3370b_en_en_mean,gemma29b_en_fr_run1,gemma29b_en_fr_run2,gemma29b_en_fr_run3,gemma29b_en_fr_mean,gemma29b_fr_fr_run1,gemma29b_fr_fr_run2,gemma29b_fr_fr_run3,gemma29b_fr_fr_mean,gemma29b_en_en_run1,gemma29b_en_en_run2,gemma29b_en_en_run3,gemma29b_en_en_mean,llama321b_en_fr_run1,llama321b_en_fr_run2,llama321b_en_fr_run3,llama321b_en_fr_mean,llama321b_fr_fr_run1,llama321b_fr_fr_run2,llama321b_fr_fr_run3,llama321b_fr_fr_mean,llama321b_en_en_run1,llama321b_en_en_run2,llama321b_en_en_run3,llama321b_en_en_mean,mistral_en_fr_run1,mistral_en_fr_run2,mistral_en_fr_run3,mistral_en_fr_mean,mistral_fr_fr_run1,mistral_fr_fr_run2,mistral_fr_fr_run3,mistral_fr_fr_mean,mistral_en_en_run1,mistral_en_en_run2,mistral_en_en_run3,mistral_en_en_mean,deepseekr1distillllama_en_fr_run1,deepseekr1distillllama_en_fr_run2,deepseekr1distillllama_en_fr_run3,deepseekr1distillllama_en_fr_mean,deepseekr1distillllama_fr_fr_run1,deepseekr1distillllama_fr_fr_run2,deepseekr1distillllama_fr_fr_run3,deepseekr1distillllama_fr_fr_mean,deepseekr1distillllama_en_en_run1,deepseekr1distillllama_en_en_run2,deepseekr1distillllama_en_en_run3,deepseekr1distillllama_en_en_mean,claude35_en_fr_run1,claude35_en_fr_run2,claude35_en_fr_run3,claude35_en_fr_mean,claude35_fr_fr_run1,claude35_fr_fr_run2,claude35_fr_fr_run3,claude35_fr_fr_mean,claude35_en_en_run1,claude35_en_en_run2,claude35_en_en_run3,claude35_en_en_mean,gemini20_en_fr_run1,gemini20_en_fr_run2,gemini20_en_fr_run3,gemini20_en_fr_mean,gemini20_fr_fr_run1,gemini20_fr_fr_run2,gemini20_fr_fr_run3,gemini20_fr_fr_mean,gemini20_en_en_run1,gemini20_en_en_run2,gemini20_en_en_run3,gemini20_en_en_mean,deepseekchat_en_fr_run1,deepseekchat_en_fr_run2,deepseekchat_en_fr_run3,deepseekchat_en_fr_mean,deepseekchat_fr_fr_run1,deepseekchat_fr_fr_run2,deepseekchat_fr_fr_run3,deepseekchat_fr_fr_mean,deepseekchat_en_en_run1,deepseekchat_en_en_run2,deepseekchat_en_en_run3,deepseekchat_en_en_mean,gpt4o_en_fr_run1,gpt4o_en_fr_run2,gpt4o_en_fr_run3,gpt4o_en_fr_mean,gpt4o_fr_fr_run1,gpt4o_fr_fr_run2,gpt4o_fr_fr_run3,gpt4o_fr_fr_mean,gpt4o_en_en_run1,gpt4o_en_en_run2,gpt4o_en_en_run3,gpt4o_en_en_mean
880,2012-05-05,"Devoir, Le",Une période où on commence à savoir ce qu'on veut faire plus tard dans la vie aussi.,A period when we start to know what we want to do later in life too.,0.058823529411764705,positive,0,neutral,0,neutral,0.5,0.5,0.5,0.5,0.5,-0.5,0.3,0.09999999999999999,0.5,0,0.2,0.23333333333333334,1,1,1,1,1,1,1,1,0,1,1,0.6666666666666666,0.5,0.5,0.5,0.5,0,0.5,1,0.5,1,1,1,1,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1,0.2,0.5666666666666667,0,0.8,-0.2,0.2,0,0.5,0.3,0.26666666666666666,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5,0.5,0.3,0.43333333333333335,0.5,0.5,0.5,0.5,0.3,0.3,0.5,0.36666666666666664,0.3,0.3,0.3,0.3,0.5,0.3,0.3,0.36666666666666664,0.3,0.5,0.3,0.36666666666666664,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.4,0.5,0.4666666666666667,0,0,0,0,0,0,0,0,0.5,0.5,0.5,0.5
881,2012-05-03,"Devoir, Le","« Ceci n'est pas un projet technique, a résumé hier M.","""This is not a technical project,"" said Mr.",0,neutral,0,neutral,0,neutral,0.8,0,0.5,0.43333333333333335,0,-0.5,0.5,0,0.5,-0.5,0,0,1,1,1,1,1,1,1,1,1,0,1,0.6666666666666666,0,1,0,0.3333333333333333,0,0,0,0,1,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.9,0.5,-0.13333333333333333,-0.3,-0.4,0.3,-0.13333333333333333,0,0.7,0,0.2333333333333333,-0.5,0.3,-0.5,-0.23333333333333334,0,-0.3,-0.5,-0.26666666666666666,0,-0.5,-0.5,-0.3333333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.2,-0.3,-0.5,-0.3333333333333333,0,-0.5,-0.5,-0.3333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.5,-0.3,-0.3,-0.36666666666666664,-0.3,-0.3,-0.5,-0.36666666666666664,-0.5,-0.5,-0.5,-0.5,0,0,0,0,0,0,0,0,0,0,0,0
902,2012-02-25,"Monde, Le","Historien de formation et documentaliste, M.","Historian by training and documentalist, M.",0,neutral,0,neutral,0,neutral,0.5,0,0.3,0.26666666666666666,0.5,0.3,0.5,0.43333333333333335,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0.5,0.3333333333333333,0.2,-0,0.5,0.23333333333333334,-0.3,0,0,-0.09999999999999999,0,0,0.2,0.06666666666666667,0,0,0,0,0.5,0.4,0,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.1,0,0,-0.03333333333333333,-0.5,0,0,-0.16666666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
910,2012-02-11,Libération,"L'artiste Julian Oliver a donné corps à ces expressions avec son dernier projet Transparency Grenade, dont le prototype était présenté au festival Transmediale à Berlin.","The artist Julian Oliver has given shape to these expressions with his latest Transparency Grenade project, whose prototype was presented at the Transmediale Festival in Berlin.",0.04,positive,0,neutral,0.4,positive,0.8,0.5,0.5,0.6,0.5,0,0.5,0.3333333333333333,0.5,0.5,0.5,0.5,0,1,1,0.6666666666666666,1,1,1,1,1,1,1,1,1,0,0,0.3333333333333333,0,0,0,0,NA,NA,1,1,0,0,0,0,0,0,0,0,0.5,0.5,0.5,0.5,0.3,0.3,0.3,0.3,0.5,0.3,0.3,0.36666666666666664,0.3,0.3,0.3,0.3,0.3,0.5,0.8,0.5333333333333333,1,0,0.7,0.5666666666666667,0.5,-0.7,0.2,1.8508234586137966e-17,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,0.3,0.3,0.3,0.3,0.3,0,0.3,0.19999999999999998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0,0,0,0,0,0,0,0,0,0,0,0
920,2012-01-14,"Monde, Le","Comment expliquer un tel succès, qui contredit tous les modèles économiques ?","How to explain such a success, which contradicts all economic models?",0,neutral,0,neutral,0.75,positive,0.5,0.3,0.5,0.43333333333333335,0,0.3,0.5,0.26666666666666666,-0.5,-0.7,-0.5,-0.5666666666666667,0,1,0.5,0.5,1,1,1,1,1,1,0,0.6666666666666666,1,0,0,0.3333333333333333,0.3,0.1,0,0.13333333333333333,1,1,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.5,-0.5,0.3,-0.23333333333333334,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.6,0,0.2,-0.13333333333333333,0.5,0.8,0.8,0.7000000000000001,-0.6,1,0.2,0.2,0.7,0.5,-0.5,0.2333333333333333,0.5,-0.5,-0.5,-0.16666666666666666,-0.3,0.3,-0.7,-0.2333333333333333,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,0.3,0.3,0.3,0.3,-0.1,-0.1,-0.5,-0.23333333333333334,-0.3,0,-0.1,-0.13333333333333333,-0.3,-0.5,-0.5,-0.43333333333333335,-0.5,-0.5,-0.5,-0.5,-0.3,-0.3,-0.3,-0.3,0.5,0.7,0.7,0.6333333333333333,0.5,0.4,0.3,0.4,0.4,0.3,0.3,0.3333333333333333,0,0,0,0,0,0,0,0,0,0,0.3,0.09999999999999999
920,2012-01-14,"Monde, Le","De nombreuses critiques, précises et savantes, dénoncent l'amateurisme et listent les erreurs flagrantes.","Many criticisms, precise and learned, denounce amateurism and list the blatant errors.",-0.23076923076923078,negative,-0.19999999999999998,negative,-1,negative,0.5,0.5,0.5,0.5,-0.5,-0.5,0.5,-0.16666666666666666,-0.7,-0.9,-0.5,-0.7,1,0.5,1,0.8333333333333334,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,1,1,-0.8,-0.8,-0.8,-0.8,-0.8,-0.8,-0.8,-0.8,-0.7,-0.7,-0.7,-0.7,-0.8,-0.8,-0.8,-0.8,-0.8,-0.8,-0.8,-0.8,-0.7,-0.7,-0.7,-0.7,0,0.2,0,0.06666666666666667,0.6,0,0.8,0.4666666666666667,0,-0.7,1,0.10000000000000002,-0.8,-0.7,-1,-0.8333333333333334,-0.7,-0.8,-0.7,-0.7333333333333333,-0.7,-0.7,-0.8,-0.7333333333333333,1,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,-0.7,-0.8,-0.7,-0.7333333333333333,-0.7,-0.8,-0.8,-0.7666666666666667,-0.7,-0.7,-0.7,-0.7,-0.7,-0.7,-0.7,-0.7,-0.7,-0.7,-0.7,-0.7,-0.5,-0.7,-0.5,-0.5666666666666667,-0.8,-0.8,-0.8,-0.8,-0.8,-0.8,-0.8,-0.8,-0.8,-0.8,-0.8,-0.8,-0.7,-0.7,-0.7,-0.7,-0.7,-0.7,-0.7,-0.7,-0.8,-0.7,-0.7,-0.7333333333333333
921,2012-01-09,"Devoir, Le","À ce jour, l'accueil a toujours été positif.","To date, the reception has always been positive.",0.125,positive,0.1,positive,0.75,positive,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1,0.5,0.5,0.6666666666666666,1,1,1,1,1,1,1,1,1,1,1,1,1,0.5,1,0.8333333333333334,0.5,0.5,1,0.6666666666666666,NA,1,1,1,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.8,0.8,0.8,0.8,0.8,0,-0.5,0.10000000000000002,0,-0.5,0.5,0,0,-0.5,0,-0.16666666666666666,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.7,0.5,0.5,0.5666666666666667,0.5,0.5,0.5,0.5,0.7,0.7,0.7,0.7,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.7,0.7,0.6333333333333333,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1,0.5,0.5,0.6666666666666666
944,2011-11-12,"Devoir, Le","Par la voix de son attachée de presse, toutefois, la ministre a tenu à réitérer son appui à cette nouvelle forme de logiciels non associés à de coûteuses licences d'exploitation.","By the voice of her press secretary, however, the minister wanted to reiterate her support for this new form of software not associated with costly operating licenses.",-0.06666666666666667,negative,0,neutral,0.75,positive,0.5,0.8,0.5,0.6,0.5,0.5,0.5,0.5,0,0.5,0.5,0.3333333333333333,1,0.8,1,0.9333333333333333,1,1,1,1,1,1,1,1,0.5,0.5,0.5,0.5,0.5,1,0.5,0.6666666666666666,NA,1,NA,1,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.3,0.5,0.5,0.43333333333333335,0,-0.2,0.5,0.09999999999999999,-0.3,-0.7,0.5,-0.16666666666666666,0,0,-1,-0.3333333333333333,-0.5,0.5,0.7,0.2333333333333333,0.5,-0.5,0.5,0.16666666666666666,0.5,0.5,0.8,0.6,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.3,0.5,0.3,0.36666666666666664,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
945,2011-11-12,Libération,"Quel que soit le relief rencontré, il ne s'éloignera que de quelques dizaines de mètres de la frontière, et quelques mètres tout au plus lorsqu'elle se réduit à une arête effilée.","Whatever the relief encountered, it will only move away a few tens of meters from the border, and a few meters at most when it is reduced to an tapered edge.",-0.03225806451612903,negative,0.029411764705882353,positive,0,neutral,0.5,0.5,0.5,0.5,0.3,0.5,0.5,0.43333333333333335,0.2,0.5,0,0.23333333333333334,1,1,0,0.6666666666666666,0,1,1,0.6666666666666666,1,1,0,0.6666666666666666,1,0,0,0.3333333333333333,1,1,0,0.6666666666666666,1,NA,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.5,-0.5,-0.5,-0.5,0.5,-0.9,0,-0.13333333333333333,0.5,0,0.9,0.4666666666666667,0.3,-0.4,0,-0.03333333333333335,0,0,0.5,0.16666666666666666,0.3,0.5,0.5,0.43333333333333335,-0.5,-0.5,0.2,-0.26666666666666666,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,-0.1,-0.1,-0.1,-0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.3,-0.3,-0.3,-0.3,0,0,0,0,0,0,0,0,0,0,0,0
949,2011-11-07,Libération,"Un oeil sur l'écran de leur laptop et l'autre sur les cofestivaliers, ils doublent les rencontres «in real life» d'une conversation ininterrompue en ligne, traçable avec le hashtag (mot-clé) #mozfest.","One eye on the screen of their laptop and the other on the Cofestivaliers, they double the ""in real life"" meetings of an uninterrupted online conversation, traceable with the hashtag (keyword) #Mozfest.",-0.03333333333333333,negative,-0.025,negative,0,neutral,0.5,0.8,0.5,0.6,0.5,0.5,0.5,0.5,0.7,0,0.3,0.3333333333333333,0,0,1,0.3333333333333333,0,0,1,0.3333333333333333,1,1,1,1,0,0,0,0,0,1,0,0.3333333333333333,NA,1,NA,1,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.3,0.3,0.36666666666666664,0.3,0.3,0.3,0.3,0.5,0.5,0.5,0.5,0.3,0.3,0.3,0.3,0.8,0.7,0.8,0.7666666666666667,-0.5,0,0,-0.16666666666666666,0,0.8,0.3,0.3666666666666667,0.3,0.2,0.5,0.3333333333333333,-0.5,-0.3,0.5,-0.09999999999999999,0.3,0.5,0.5,0.43333333333333335,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0.3,0.3,0.3,0.2,0.3,0.2,0.23333333333333334,0.3,0.3,0.3,0.3,0,0,0,0,0,0,0,0,0,0,0,0
958,2011-10-15,"Devoir, Le","«On sent qu'il y a une prise de conscience que, face au vieillissant modèle capitaliste, il est temps de regarder quelles sont les autres voies qui peuvent être empruntées.","""We feel that there is an awareness that, in the face of the aging capitalist model, it is time to look at what other ways that can be taken.",0,neutral,0.030303030303030304,positive,0.2,positive,0.5,0.5,0.5,0.5,0.5,-0.5,0.5,0.16666666666666666,0.5,0.5,0,0.3333333333333333,1,1,1,1,1,0,1,0.6666666666666666,1,0,1,0.6666666666666666,1,1,1,1,1,1,1,1,1,NA,1,1,0.3,0.3,0.3,0.3,0.5,0.3,0.3,0.36666666666666664,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.5,0.3,0.36666666666666664,0.3,0.3,-0.3,0.09999999999999999,-0.4,0.3,0.2,0.033333333333333326,0.8,0.9,-0.4,0.43333333333333335,-0.5,0.5,0.2,0.06666666666666667,0.5,0.5,0.3,0.43333333333333335,0.5,0.5,0.5,0.5,0.5,0.3,0.5,0.43333333333333335,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,-0.1,-0.1,-0.1,-0.1,0.3,0.3,0.3,0.3,0,0.3,0,0.09999999999999999,0,0,0,0,0.2,0.2,0.3,0.23333333333333334,0.3,0.3,0.3,0.3,-0.3,-0.3,0.1,-0.16666666666666666,-0.5,0,-0.5,-0.3333333333333333,0,0.3,0,0.09999999999999999,0,0,0,0
959,2011-10-08,"Monde, Le","Mais avec l'introduction de l'iPhone puis de l'iPad, c'est notre quotidien qui a été réinventé.","But with the introduction of the iPhone and then the iPad, our daily lives were reinvented.",0,neutral,0,neutral,0.5,positive,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.8,0.5,0.8,0.7000000000000001,1,1,1,1,1,1,1,1,1,1,1,1,1,0.5,1,0.8333333333333334,1,0.5,0.5,0.6666666666666666,NA,1,1,1,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0,-0.5,0,-0.16666666666666666,0,0.4,0,0.13333333333333333,0.4,0.5,0.5,0.4666666666666667,1,0.7,0.8,0.8333333333333334,0.5,0.8,0.5,0.6,0.8,0.5,0.7,0.6666666666666666,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.7,0.7,0.6333333333333333,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.8,0.8,0.8,0.8,0.8,0.8,0.7,0.7666666666666667,0.8,0.8,0.8,0.8,0.5,1,0.5,0.6666666666666666,0.5,0.5,0.5,0.5,0.5,1,0.5,0.6666666666666666
964,2011-09-24,"Monde, Le","Ce colloque, centré sur les logicielslibres ou opensource, n'oublie pas le matériel qui peut, lui aussi, obéir aux principes de liberté d'usage, de modification et de diffusion.","This conference, centered on Les Libres or OpenSource software, does not forget the material which can also obey the principles of freedom of use, modification and diffusion.",0.037037037037037035,positive,0.06451612903225806,positive,0.5,positive,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,0.5,0.5,0.3333333333333333,1,0,0,0.3333333333333333,0.5,1,1,0.8333333333333334,1,0.5,0.5,0.6666666666666666,0,1,0,0.3333333333333333,0.1,0.5,0.5,0.3666666666666667,1,NA,NA,1,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.5,0.3,0.36666666666666664,0.8,-0.7,-0.7,-0.19999999999999996,-0.4,-0.8,0.7,-0.1666666666666667,0,-0.5,0,-0.16666666666666666,0.5,0.5,0.5,0.5,0.8,0.5,0,0.43333333333333335,0.5,0.5,0.7,0.5666666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.3,0.3,0.3,0.3,0,0,0,0,0.2,0,0,0.06666666666666667,0.5,0.5,0.5,0.5,0.3,0.5,0.5,0.43333333333333335,0.5,0.5,0.4,0.4666666666666667,0.4,0.5,0.4,0.43333333333333335,0.5,0,0,0.16666666666666666,0,0,0,0,0,0,0,0
1004,2011-02-25,"Nouvelliste, Le (Trois-Rivières, QC)",C'est également Inventis qui formera le personnel du HCNUR sur l'utilisation de l'application développée.,It is also Inventis that will form the HCNUR staff on the use of the developed application.,0,neutral,0,neutral,0,neutral,0,0,0,0,0.5,0.8,0.5,0.6,0,0,0,0,0,1,0,0.3333333333333333,1,0,1,0.6666666666666666,0,1,0,0.3333333333333333,0,1,0,0.3333333333333333,0,0,0,0,1,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.8,-0.26666666666666666,-0.2,0,0.7,0.16666666666666666,0,0,0.5,0.16666666666666666,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.3,0.5,0.5,0.43333333333333335,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0.3,0,0.09999999999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0.3,0.3,0.3,0.5,0.3,0.3,0.36666666666666664,0.3,0.2,0.2,0.23333333333333334,0,0,0,0,0,0,0,0,0,0,0,0
1031,2010-12-15,"Journal de Québec, Le","Contrairement à ce qu'on raconte, la montagne n'est pas le plus gros handicap pour 2022.","Contrary to what is said, the mountain is not the biggest handicap for 2022.",-0.13333333333333333,negative,-0.13333333333333333,negative,0,neutral,0.5,0.5,0,0.3333333333333333,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1,NA,1,1,1,NA,NA,1,1,1,NA,1,NA,NA,0.5,0.5,1,NA,NA,1,NA,1,NA,1,0,0,0,0,-0.3,-0.3,-0.3,-0.3,-0.5,-0.5,-0.5,-0.5,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.5,0,0.5,0.3333333333333333,0.3,-1,-0,-0.23333333333333334,-0.3,0.3,0,0,0,0.2,-0.5,-0.09999999999999999,0.5,0.5,0,0.3333333333333333,0.3,0,-0.5,-0.06666666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.3,0.3,0.3,0.3,-0.1,-0.3,0.3,-0.03333333333333333,-0.1,-0.1,-0.3,-0.16666666666666666,0,0,-0.3,-0.09999999999999999,0,-0.3,-0.3,-0.19999999999999998,0,0,0,0,-0.5,-0.5,-0.5,-0.5,-0.3,-0.3,-0.5,-0.36666666666666664,-0.5,-0.5,-0.3,-0.43333333333333335,0,0,0,0,0,0,0,0,0,-0.5,0,-0.16666666666666666
1048,2010-12-07,"Soleil, Le (Québec, QC)","Créer une dépendance C'est au nom de ces valeurs qu'il affirme que ""les gouvernements doivent prendre le virage des logicielslibres, pour garder le contrôle sur leurs données.","Creating dependence is in the name of these values ​​that he affirms that ""governments must take the turn of Libres software, to keep control over their data.",0.037037037037037035,positive,0.03333333333333333,positive,0.1,positive,0.5,0.5,0,0.3333333333333333,-0.7,0,-0.7,-0.4666666666666666,0,0.5,0.5,0.3333333333333333,1,1,1,1,0.5,1,0.8,0.7666666666666667,1,1,0.5,0.8333333333333334,0.5,0.5,0.5,0.5,0.3,0.5,0.3,0.36666666666666664,NA,1,NA,1,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,-0.5,-0.5,-0.5,-0.5,-0.3,0.7,-0.2,0.06666666666666665,0,-0.6,-0.7,-0.4333333333333333,-0.3,-0.9,0.3,-0.3,0.5,0.5,-0.5,0.16666666666666666,0.5,0.5,0,0.3333333333333333,0.3,-0.5,-0.2,-0.13333333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.3,-0.3,-0.3,-0.3,-0.5,-0.3,-0.3,-0.36666666666666664,-0.3,-0.5,-0.5,-0.43333333333333335,-0.5,-0.5,0,-0.3333333333333333,0,0,0,0,0.5,0,0,0.16666666666666666,-0.3,-0.3,-0.3,-0.3,-0.3,0.3,-0.3,-0.09999999999999999,-0.5,-0.5,-0.5,-0.5,0.5,0,-0.3,0.06666666666666667,0.3,0,-0.5,-0.06666666666666667,0,0,0.5,0.16666666666666666
1052,2010-11-29,"Devoir, Le","«Il faut faire la promotion du format libre [en opposition aux formats commerciaux émanant de logiciels comme Word, Excel, PowerPoint...], mais aussi favoriser le partage dans le développement de logiciels en remettant en question les découpages budgétaires par service dans l'administration publique.»   Pour M.","""We must promote the free format [in opposition to commercial formats from software such as Word, Excel, PowerPoint ...], but also promote sharing in the development of software by questioning budgetary cuts by service in public administration.""   For M.",0.022727272727272728,positive,0.02,positive,0.35,positive,0.3,0.5,0.5,0.43333333333333335,0.5,0.3,0.5,0.43333333333333335,0.2,0.8,0.5,0.5,1,1,1,1,1,1,1,1,1,1,0.3,0.7666666666666666,0.5,0.5,1,0.6666666666666666,0.3,0.3,1,0.5333333333333333,NA,0.1,1,0.55,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.3,0.5,0.43333333333333335,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,-0.5,-0.5,0.1,-0.3,-1,-0.5,0.3,-0.4,0.2,0,-0.2,0,0.7,0.5,0.5,0.5666666666666667,0,-0.5,0.5,0,0.5,-0.5,-0.5,-0.16666666666666666,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.4,0.5,0.4666666666666667,0.3,0.3,0.5,0.36666666666666664,0.3,0.3,0.3,0.3,0,0.5,0.5,0.3333333333333333,0.5,0.5,0.5,0.5,0,0.3,0,0.09999999999999999
